complexity,effort,size,doc_density,maintainability,has_bug,source_dataset
2.0,2500.63,22,0.0625,53.97,0,jm1
30.0,60457.08,55,0.14893617021276595,35.43,0,jm1
6.0,7302.5,34,0.2,47.33,0,jm1
4.0,7818.81,35,0.07142857142857142,47.08,0,jm1
10.0,14254.47,37,0.1724137931034483,44.57,0,jm1
3.0,2473.94,28,0.09090909090909091,50.79,0,jm1
9.0,16341.17,64,0.1346153846153846,38.97,0,jm1
3.0,4586.24,32,0.08333333333333333,48.97,0,jm1
6.0,8468.34,33,0.07692307692307693,47.36,0,jm1
5.0,8437.69,35,0.06896551724137931,47.85,0,jm1
32.0,111200.32,110,0.12244897959183673,27.55,0,jm1
37.0,127566.41,106,0.11578947368421053,27.17,0,jm1
13.0,29896.72,68,0.10344827586206896,37.1,0,jm1
5.0,5227.83,33,0.0,47.92,0,jm1
2.0,3105.0,28,0.09523809523809523,50.39,0,jm1
2.0,4875.24,32,0.08,48.15,0,jm1
2.0,2618.94,27,0.1,51.09,0,jm1
2.0,2371.66,24,0.1111111111111111,52.44,0,jm1
45.0,110945.24,78,0.09722222222222222,29.33,0,jm1
4.0,3886.32,35,0.10714285714285714,47.92,0,jm1
18.0,31848.28,48,0.15,39.4,0,jm1
5.0,8707.91,40,0.030303030303030304,44.93,0,jm1
3.0,5835.81,34,0.07692307692307693,47.76,0,jm1
4.0,9744.74,45,0.08333333333333333,43.84,0,jm1
15.0,22462.7,50,0.08108108108108109,40.23,0,jm1
4.0,10200.78,45,0.08333333333333333,43.76,0,jm1
5.0,9590.94,39,0.06451612903225806,45.24,0,jm1
1.0,225.85,9,0.0,66.93,0,jm1
2.0,440.34,7,0.0,67.29,0,jm1
10.0,56114.22,108,0.3176470588235294,32.0,0,jm1
4.0,20662.05,51,0.0,41.39,0,jm1
1.0,79.25,4,0.0,76.22,0,jm1
7.0,38010.92,78,0.018518518518518517,35.58,0,jm1
10.0,43003.64,91,0.09090909090909091,33.21,0,jm1
4.0,14589.43,48,0.0,42.43,0,jm1
21.0,93190.81,118,0.0970873786407767,27.94,0,jm1
13.0,0.0,112,0.0,53.55,0,jm1
2.0,616.0,13,0.1111111111111111,61.08,0,jm1
5.0,8586.14,48,0.2222222222222222,43.74,0,jm1
4.0,2619.3,32,0.08695652173913043,48.92,0,jm1
3.0,9445.63,41,0.25,45.28,0,jm1
1.0,213.31,5,0.0,72.12,0,jm1
3.0,5721.32,34,0.0,47.63,0,jm1
3.0,5201.29,20,0.0,52.59,0,jm1
7.0,11100.41,54,0.027777777777777776,41.79,0,jm1
2.0,713.12,12,0.0,61.11,0,jm1
2.0,1678.42,20,0.0,55.04,0,jm1
1.0,174.36,7,0.0,69.63,0,jm1
3.0,3072.67,22,0.0,52.63,0,jm1
55.0,464855.46,302,0.010309278350515464,11.22,0,jm1
6.0,54178.14,71,0.0,36.25,0,jm1
3.0,4540.08,23,0.0,51.34,0,jm1
14.0,51997.3,78,0.1864406779661017,34.31,0,jm1
2.0,345.37,11,0.0,63.93,0,jm1
5.0,6988.07,36,0.14285714285714285,45.46,0,jm1
12.0,16173.75,48,0.14634146341463414,41.08,0,jm1
1.0,17.41,12,0.5833333333333334,68.87,0,jm1
33.0,220183.61,128,0.05084745762711865,24.17,0,jm1
1.0,470.05,9,0.0,65.12,0,jm1
7.0,38046.08,40,0.0,43.66,0,jm1
2.0,610.39,17,0.0,58.48,0,jm1
1.0,2081.07,27,0.25,51.85,0,jm1
1.0,3716.19,34,0.2,48.59,0,jm1
2.0,542.09,11,0.0,62.76,0,jm1
2.0,542.09,10,0.0,63.67,0,jm1
1.0,442.04,9,0.0,65.51,0,jm1
9.0,151654.92,109,0.13978494623655913,30.81,0,jm1
8.0,87726.19,83,0.045454545454545456,34.27,0,jm1
11.0,20471.17,47,0.0,40.69,0,jm1
4.0,8193.49,28,0.0,48.88,0,jm1
3.0,10558.43,33,0.11538461538461539,46.9,0,jm1
35.0,146392.82,102,0.13953488372093023,27.24,0,jm1
1.0,161.44,8,0.0,67.96,0,jm1
13.0,14455.38,30,0.0,46.35,0,jm1
6.0,3976.59,33,0.06896551724137931,47.7,0,jm1
3.0,2782.21,22,0.0,52.88,0,jm1
35.0,84740.85,79,0.0,29.93,0,jm1
4.0,11268.27,41,0.0,44.34,0,jm1
44.0,142850.32,112,0.029411764705882353,24.33,0,jm1
6.0,25978.54,57,0.021739130434782608,39.47,0,jm1
4.0,4355.11,37,0.26666666666666666,47.91,0,jm1
4.0,4229.55,36,0.27586206896551724,48.24,0,jm1
1.0,150.57,6,0.0,70.98,0,jm1
20.0,87583.27,91,0.0,31.33,0,jm1
13.0,27178.44,51,0.0,39.72,0,jm1
6.0,5520.8,25,0.0,50.49,0,jm1
1.0,287.09,5,0.0,71.69,0,jm1
11.0,13878.22,23,0.0,49.14,0,jm1
2.0,394.06,12,0.0,62.59,0,jm1
3.0,2374.87,19,0.0,55.89,0,jm1
14.0,39951.55,83,0.08333333333333333,34.16,0,jm1
8.0,53255.14,77,0.14705882352941177,34.76,0,jm1
6.0,12200.93,31,0.0,47.53,0,jm1
30.0,275056.01,211,0.10880829015544041,19.31,0,jm1
3.0,4801.01,27,0.0,49.79,0,jm1
11.0,108054.68,122,0.16304347826086957,28.86,0,jm1
1.0,213.31,8,0.0,67.67,0,jm1
2.0,1251.37,8,0.0,64.55,0,jm1
15.0,52130.58,88,0.1111111111111111,32.84,0,jm1
3.0,7832.97,37,0.0,45.92,0,jm1
14.0,18057.3,32,0.17857142857142858,45.11,0,jm1
30.0,132550.97,184,0.11464968152866242,21.85,0,jm1
7.0,12979.7,53,0.0,41.53,0,jm1
7.0,10445.17,51,0.1,40.93,0,jm1
1.0,332.19,9,0.0,65.61,0,jm1
12.0,13945.85,40,0.0,43.09,0,jm1
60.0,195387.16,133,0.023809523809523808,19.87,0,jm1
4.0,14425.97,42,0.02702702702702703,44.2,0,jm1
3.0,5113.31,27,0.0,49.89,0,jm1
7.0,14331.67,53,0.046511627906976744,40.71,0,jm1
5.0,21961.5,54,0.10638297872340426,40.26,0,jm1
3.0,2201.88,12,0.0,59.88,0,jm1
5.0,4519.95,20,0.0,53.56,0,jm1
12.0,13717.23,28,0.0,47.04,0,jm1
3.0,2473.27,14,0.0,58.21,0,jm1
9.0,14728.24,38,0.0,44.6,0,jm1
10.0,15492.52,40,0.0,43.87,0,jm1
5.0,5181.68,21,0.0,52.91,0,jm1
9.0,7904.79,20,0.0,51.71,0,jm1
36.0,738409.04,420,0.27976190476190477,10.37,0,jm1
35.0,715769.77,374,0.24573378839590443,11.68,0,jm1
4.0,937.86,11,0.0,61.85,0,jm1
7.0,14155.47,54,0.047619047619047616,41.44,0,jm1
3.0,2585.93,29,0.043478260869565216,50.03,0,jm1
17.0,50122.29,47,0.0,39.55,0,jm1
39.0,198326.2,112,0.0,25.74,0,jm1
3.0,8902.61,31,0.0,47.43,0,jm1
1.0,145.3,5,0.0,73.29,0,jm1
1.0,483.48,10,0.0,63.27,0,jm1
5.0,4729.74,24,0.0,51.2,0,jm1
5.0,8308.53,33,0.17857142857142858,47.47,0,jm1
2.0,1718.19,17,0.0,55.84,0,jm1
2.0,1057.26,16,0.0,57.36,0,jm1
3.0,3504.0,23,0.0,51.95,0,jm1
18.0,117688.34,109,0.0,28.84,0,jm1
4.0,5360.29,24,0.0,51.1,0,jm1
4.0,11760.93,41,0.0,44.27,0,jm1
5.0,7575.3,33,0.0,46.66,0,jm1
12.0,99732.57,133,0.11926605504587157,27.92,0,jm1
12.0,41993.89,55,0.0,38.37,0,jm1
7.0,13517.25,37,0.0,45.19,0,jm1
2.0,813.14,12,0.0,61.5,0,jm1
15.0,68939.41,88,0.09722222222222222,32.69,0,jm1
13.0,37421.71,78,0.20634920634920634,34.93,0,jm1
28.0,185548.49,142,0.05303030303030303,24.19,0,jm1
3.0,6707.86,33,0.0,47.95,0,jm1
8.0,18703.63,42,0.10344827586206896,43.25,0,jm1
10.0,10463.93,23,0.0,49.66,0,jm1
3.0,2657.35,20,0.0,54.82,0,jm1
2.0,708.49,21,0.3333333333333333,56.26,0,jm1
10.0,13824.4,28,0.0,47.29,0,jm1
5.0,11218.59,38,0.0,45.06,0,jm1
2.0,4753.49,28,0.0,49.34,0,jm1
6.0,11541.18,24,0.0,49.92,0,jm1
13.0,18839.28,48,0.08108108108108109,41.2,0,jm1
13.0,19683.15,49,0.07894736842105263,40.87,0,jm1
11.0,19763.53,56,0.18,40.73,0,jm1
13.0,19586.63,48,0.08108108108108109,41.22,0,jm1
13.0,19586.63,49,0.07894736842105263,41.03,0,jm1
6.0,14852.51,51,0.28888888888888886,42.43,0,jm1
4.0,3759.12,37,0.26666666666666666,46.88,0,jm1
12.0,104067.72,144,0.05084745762711865,26.86,0,jm1
6.0,31688.88,64,0.06896551724137931,38.08,0,jm1
4.0,1467.19,17,0.3076923076923077,56.77,0,jm1
3.0,3566.77,22,0.0,52.24,0,jm1
4.0,2906.02,20,0.0,54.9,0,jm1
3.0,3672.32,28,0.047619047619047616,50.19,0,jm1
2.0,675.52,12,0.0,60.79,0,jm1
3.0,2806.18,20,0.0,53.05,0,jm1
1.0,219.1,9,0.0,66.32,0,jm1
5.0,3609.84,40,0.06666666666666667,45.97,0,jm1
3.0,2585.93,25,0.0,51.43,0,jm1
5.0,3503.71,40,0.06666666666666667,46.11,0,jm1
4.0,2472.54,18,0.0,55.32,0,jm1
4.0,2472.54,19,0.0,54.81,0,jm1
2.0,1101.01,10,0.0,63.28,0,jm1
6.0,8360.2,21,0.0,51.8,0,jm1
7.0,14057.46,30,0.0,47.21,0,jm1
13.0,32596.51,49,0.024390243902439025,40.18,0,jm1
5.0,3966.18,19,0.0,53.99,0,jm1
5.0,6299.19,23,0.0,51.34,0,jm1
2.0,650.57,10,0.0,64.17,0,jm1
5.0,6299.19,25,0.0,50.55,0,jm1
4.0,4223.86,24,0.0,51.62,0,jm1
12.0,17031.8,26,0.0,47.45,0,jm1
4.0,4223.86,22,0.0,52.44,0,jm1
3.0,2631.31,19,0.0,55.72,0,jm1
14.0,17329.12,23,0.0,48.2,0,jm1
13.0,38462.28,52,0.022222222222222223,39.31,0,jm1
7.0,7000.0,21,0.0,52.0,0,jm1
2.0,1326.68,12,0.0,60.83,0,jm1
14.0,29487.2,47,0.0,40.5,0,jm1
14.0,33873.85,51,0.0,39.4,0,jm1
7.0,10105.41,25,0.0,49.67,0,jm1
2.0,3936.96,34,0.23076923076923078,48.05,0,jm1
10.0,30183.34,56,0.022222222222222223,39.29,0,jm1
16.0,92199.99,136,0.1592920353982301,27.62,0,jm1
31.0,312552.12,243,0.004784688995215311,17.37,0,jm1
1.0,6183.75,42,0.22857142857142856,45.79,0,jm1
1.0,5110.68,33,0.15384615384615385,48.64,0,jm1
1.0,4786.46,33,0.11538461538461539,48.44,0,jm1
5.0,29999.94,83,0.056338028169014086,35.52,0,jm1
5.0,3547.51,39,0.06666666666666667,46.31,0,jm1
4.0,937.86,12,0.0,61.03,0,jm1
1.0,2616.2,32,0.2916666666666667,49.84,0,jm1
1.0,3716.19,36,0.3103448275862069,48.04,0,jm1
1.0,437.57,11,0.0,62.87,0,jm1
10.0,11130.0,23,0.0,49.87,0,jm1
4.0,5180.68,36,0.26666666666666666,46.71,0,jm1
3.0,4194.69,25,0.0,50.98,0,jm1
7.0,22774.73,60,0.34,39.64,0,jm1
2.0,3529.86,33,0.23076923076923078,48.4,0,jm1
6.0,9499.74,24,0.0,50.62,0,jm1
5.0,7690.68,19,0.0,53.3,0,jm1
6.0,9499.74,25,0.0,50.23,0,jm1
5.0,6653.45,35,0.15384615384615385,45.87,0,jm1
2.0,1465.09,21,0.06666666666666667,54.37,0,jm1
15.0,33593.77,70,0.018518518518518517,35.72,0,jm1
2.0,2123.0,19,0.0,54.57,0,jm1
2.0,1979.11,17,0.0,55.87,0,jm1
2.0,1979.11,18,0.0,55.33,0,jm1
2.0,1979.11,19,0.0,54.81,0,jm1
6.0,59818.99,74,0.014705882352941176,35.86,0,jm1
3.0,5034.82,25,0.0,50.72,0,jm1
8.0,16135.47,52,0.0,41.0,0,jm1
23.0,59634.32,73,0.11666666666666667,33.4,0,jm1
2.0,2123.0,18,0.0,55.08,0,jm1
6.0,13805.54,36,0.0,45.55,0,jm1
1.0,385.72,9,0.0,63.73,0,jm1
2.0,4195.39,29,0.0,49.15,0,jm1
13.0,16913.19,52,0.02564102564102564,39.97,0,jm1
6.0,4176.02,31,0.04,48.35,0,jm1
10.0,13477.0,48,0.0,41.71,0,jm1
2.0,1383.64,18,0.0,55.53,0,jm1
1.0,391.85,9,0.0,63.88,0,jm1
37.0,317656.99,231,0.17194570135746606,17.33,0,jm1
7.0,10006.06,29,0.0,48.66,0,jm1
5.0,8011.33,38,0.0,45.49,0,jm1
4.0,6446.06,32,0.0,47.61,0,jm1
7.0,12333.82,40,0.0,44.76,0,jm1
6.0,11973.76,39,0.0,45.01,0,jm1
6.0,12233.66,33,0.0,47.33,0,jm1
4.0,1210.14,11,0.0,60.93,0,jm1
2.0,502.57,12,0.0,62.72,0,jm1
4.0,1790.71,12,0.0,59.35,0,jm1
1.0,271.98,6,0.0,70.12,0,jm1
11.0,14145.41,46,0.14634146341463414,42.81,0,jm1
7.0,19750.95,65,0.25,38.19,0,jm1
13.0,0.0,71,0.0,57.87,0,jm1
1.0,99.66,5,0.0,73.41,0,jm1
3.0,3301.5,25,0.0,51.25,0,jm1
2.0,1621.91,18,0.0,55.3,0,jm1
34.0,269979.99,221,0.10526315789473684,18.24,0,jm1
2.0,894.45,7,0.0,66.32,0,jm1
42.0,268068.45,131,0.09448818897637795,22.76,0,jm1
24.0,201710.52,123,0.13157894736842105,26.71,0,jm1
8.0,5262.73,55,0.13953488372093023,41.87,0,jm1
4.0,5932.18,28,0.0,49.19,0,jm1
4.0,7300.37,30,0.0,48.11,0,jm1
4.0,4791.59,26,0.0,50.23,0,jm1
4.0,7300.37,26,0.0,49.47,0,jm1
10.0,11024.08,24,0.0,49.39,0,jm1
6.0,4095.29,20,0.0,53.83,0,jm1
9.0,12738.85,47,0.0,42.47,0,jm1
6.0,6361.26,26,0.0,50.29,0,jm1
4.0,3037.99,32,0.04,48.66,0,jm1
1.0,1018.4,11,0.0,61.8,0,jm1
2.0,1264.16,10,0.0,63.12,0,jm1
11.0,33654.31,54,0.022222222222222223,39.34,0,jm1
16.0,38122.89,57,0.0,37.99,0,jm1
2.0,793.95,7,0.0,66.23,0,jm1
11.0,18195.59,46,0.0,42.05,0,jm1
8.0,26082.67,58,0.0,38.76,0,jm1
8.0,29136.9,61,0.0,38.15,0,jm1
8.0,28294.07,59,0.0,38.41,0,jm1
4.0,4367.55,29,0.0,50.6,0,jm1
2.0,817.31,7,0.0,66.14,0,jm1
2.0,694.82,15,0.0,58.59,0,jm1
11.0,22370.43,40,0.0,42.58,0,jm1
15.0,60796.23,120,0.12371134020618557,29.77,0,jm1
2.0,1836.14,21,0.0,53.93,0,jm1
4.0,3176.86,23,0.11764705882352941,52.48,0,jm1
12.0,18011.96,64,0.07692307692307693,37.62,0,jm1
3.0,2417.47,22,0.29411764705882354,53.65,0,jm1
165.0,1334647.45,591,0.008988764044943821,0.0,0,jm1
8.0,17829.93,47,0.0,42.67,0,jm1
32.0,165213.31,129,0.11458333333333333,24.92,0,jm1
5.0,4354.63,18,0.0,54.85,0,jm1
7.0,0.0,73,0.0,58.41,0,jm1
10.0,12690.0,50,0.275,42.46,0,jm1
3.0,16483.38,22,0.0,51.13,0,jm1
2.0,4139.97,17,0.0,54.51,0,jm1
3.0,40702.66,63,0.0,37.59,0,jm1
4.0,2357.55,20,0.0,54.09,0,jm1
13.0,19414.7,65,0.1206896551724138,37.72,0,jm1
4.0,7578.99,32,0.15384615384615385,47.81,0,jm1
4.0,24191.92,42,0.0,43.06,0,jm1
3.0,1319.01,18,0.0,56.57,0,jm1
7.0,44408.26,72,0.0,36.46,0,jm1
2.0,25368.9,87,0.14285714285714285,35.5,0,jm1
7.0,41232.7,83,0.07462686567164178,34.58,0,jm1
7.0,103571.6,84,0.0,33.18,0,jm1
23.0,139425.57,152,0.1232876712328767,24.16,0,jm1
17.0,119047.18,150,0.18181818181818182,25.5,0,jm1
2.0,87390.38,76,0.0,34.91,0,jm1
2.0,5466.1,29,0.11538461538461539,49.04,0,jm1
2.0,19925.58,44,0.16666666666666666,43.03,0,jm1
3.0,29217.49,49,0.06818181818181818,40.44,0,jm1
5.0,23561.24,48,0.06666666666666667,41.02,0,jm1
3.0,6027.31,23,0.0,50.91,0,jm1
2.0,565.71,8,0.0,66.42,0,jm1
5.0,7344.82,29,0.0,48.2,0,jm1
1.0,588.59,6,0.0,67.98,0,jm1
2.0,2187.86,11,0.0,61.04,0,jm1
5.0,5688.33,28,0.043478260869565216,49.05,0,jm1
2.0,4433.21,20,0.0,53.15,0,jm1
8.0,57631.0,80,0.1267605633802817,34.01,0,jm1
2.0,1563.06,15,0.0,57.08,0,jm1
3.0,466.67,10,0.0,64.46,0,jm1
3.0,9960.84,27,0.0,50.12,0,jm1
8.0,7998.78,29,0.125,49.07,0,jm1
2.0,2321.93,21,0.2,53.96,0,jm1
5.0,1613.53,19,0.0,55.62,0,jm1
5.0,1725.82,21,0.0,54.02,0,jm1
16.0,9078.23,17,0.0,51.67,0,jm1
22.0,203486.65,258,0.2753623188405797,19.43,0,jm1
3.0,948.66,12,0.0,61.58,0,jm1
2.0,1498.68,16,0.36363636363636365,58.59,0,jm1
15.0,73258.25,79,0.04225352112676056,33.73,0,jm1
3.0,9029.3,39,0.21875,45.26,0,jm1
8.0,26951.11,65,0.12962962962962962,38.29,0,jm1
5.0,26640.98,46,0.21052631578947367,42.29,0,jm1
9.0,42810.26,68,0.12280701754385964,37.66,0,jm1
3.0,1060.12,20,0.14285714285714285,56.18,0,jm1
3.0,4472.13,25,0.0,51.31,0,jm1
3.0,1534.73,14,0.0,60.31,0,jm1
6.0,7465.9,24,0.058823529411764705,50.98,0,jm1
2.0,1543.76,13,0.0,59.82,0,jm1
5.0,5275.77,26,0.14285714285714285,51.25,0,jm1
6.0,8814.72,33,0.0,47.46,0,jm1
4.0,6164.28,23,0.0,52.13,0,jm1
2.0,4111.21,17,0.0,55.14,0,jm1
3.0,2104.23,13,0.0,60.38,0,jm1
6.0,7029.62,15,0.0,55.86,0,jm1
2.0,1045.91,17,0.0,57.81,0,jm1
8.0,28567.08,53,0.20930232558139536,40.55,0,jm1
2.0,787.8,14,0.1111111111111111,59.61,0,jm1
21.0,60192.39,59,0.037037037037037035,36.0,0,jm1
3.0,2871.6,11,0.0,61.34,0,jm1
5.0,0.0,29,0.0,67.43,0,jm1
3.0,18142.68,57,0.24489795918367346,40.71,0,jm1
4.0,8377.48,20,0.0,53.11,0,jm1
7.0,9795.15,36,0.0,47.4,0,jm1
3.0,2819.56,29,0.0,50.9,0,jm1
2.0,301.14,7,0.0,69.18,0,jm1
2.0,2817.67,15,0.0,57.43,0,jm1
7.0,8944.63,46,0.05263157894736842,43.73,0,jm1
11.0,24189.7,27,0.0,47.5,0,jm1
11.0,28861.11,27,0.0,47.17,0,jm1
11.0,33701.58,29,0.0,46.19,0,jm1
14.0,64172.3,47,0.046511627906976744,39.95,0,jm1
11.0,21879.7,30,0.0,46.44,0,jm1
11.0,18136.54,27,0.0,47.97,0,jm1
2.0,465.07,9,0.14285714285714285,66.15,0,jm1
4.0,1626.62,18,0.2,55.99,0,jm1
5.0,0.0,35,0.0,65.65,0,jm1
16.0,0.0,92,0.0,55.01,0,jm1
2.0,938.86,11,0.0,61.45,0,jm1
4.0,2669.82,15,0.0,58.2,0,jm1
5.0,3161.49,26,0.14285714285714285,51.72,0,jm1
3.0,1567.99,12,0.0,61.3,0,jm1
7.0,17672.26,40,0.0,44.46,0,jm1
6.0,4502.83,26,0.0,51.92,0,jm1
7.0,7962.74,25,0.0,50.87,0,jm1
3.0,2697.06,22,0.0,53.99,0,jm1
6.0,12281.46,31,0.0,47.87,0,jm1
6.0,6194.12,26,0.0,50.18,0,jm1
7.0,7884.83,32,0.14814814814814814,47.6,0,jm1
7.0,7749.82,32,0.14814814814814814,47.54,0,jm1
5.0,7240.15,19,0.0,53.6,0,jm1
5.0,8009.38,21,0.0,52.73,0,jm1
5.0,11080.47,32,0.25,47.39,0,jm1
2.0,164.84,11,0.0,65.71,0,jm1
3.0,369.2,11,0.0,63.95,0,jm1
9.0,26903.76,65,0.32727272727272727,39.11,0,jm1
1.0,1141.53,11,0.0,60.37,0,jm1
1.0,745.02,14,0.0,59.25,0,jm1
12.0,29966.68,56,0.0,39.0,0,jm1
11.0,38954.7,54,0.0,39.75,0,jm1
2.0,586.15,13,0.0,62.05,0,jm1
1.0,4663.99,22,0.0,53.93,0,jm1
7.0,17581.1,41,0.0,44.33,0,jm1
1.0,253.59,7,0.25,69.49,0,jm1
8.0,19476.81,55,0.2,40.81,0,jm1
4.0,7212.2,26,0.0,50.72,0,jm1
2.0,1380.58,15,0.1111111111111111,58.54,0,jm1
4.0,5856.36,22,0.0,52.84,0,jm1
4.0,1510.37,21,0.0,55.0,0,jm1
16.0,0.0,87,0.0,55.54,0,jm1
1.0,400.05,11,0.42857142857142855,65.06,0,jm1
3.0,7045.89,22,0.11764705882352941,52.81,0,jm1
4.0,5795.05,22,0.0,52.71,0,jm1
1.0,3390.24,17,0.0,57.01,0,jm1
5.0,3241.45,24,0.0,52.87,0,jm1
2.0,213.31,9,0.0,66.42,0,jm1
4.0,99907.6,71,0.125,35.97,0,jm1
6.0,37937.06,44,0.0,42.01,0,jm1
72.0,0.0,363,0.0,34.47,0,jm1
1.0,558.13,9,0.0,65.12,0,jm1
10.0,0.0,60,0.0,59.87,0,jm1
5.0,4249.68,19,0.0,54.0,0,jm1
1.0,30758.43,114,0.3076923076923077,31.85,0,jm1
1.0,18199.13,80,0.27419354838709675,36.32,0,jm1
4.0,25656.31,60,0.20408163265306123,39.15,0,jm1
5.0,21869.29,79,0.2153846153846154,36.5,0,jm1
7.0,61570.81,89,0.2535211267605634,33.43,0,jm1
7.0,16014.6,67,0.15384615384615385,37.59,0,jm1
5.0,64955.35,132,0.14736842105263157,29.24,0,jm1
2.0,2433.51,29,0.14285714285714285,49.95,0,jm1
3.0,3121.04,19,0.0,54.89,0,jm1
2.0,865.03,12,0.0,60.98,0,jm1
8.0,5390.03,24,0.0,51.06,0,jm1
5.0,4864.96,20,0.0,53.36,0,jm1
4.0,2407.93,19,0.0,55.9,0,jm1
3.0,1651.29,25,0.15789473684210525,53.86,0,jm1
6.0,8271.66,31,0.0,49.42,0,jm1
10.0,22378.03,74,0.12903225806451613,37.19,0,jm1
2.0,484.0,9,0.0,65.3,0,jm1
2.0,308.75,8,0.0,67.64,0,jm1
3.0,642.17,10,0.0,64.04,0,jm1
3.0,3599.57,22,0.15,53.57,0,jm1
4.0,2165.77,18,0.0,56.34,0,jm1
2.0,349.69,10,0.0,65.15,0,jm1
1.0,129.72,11,0.0,63.59,0,jm1
1.0,60.0,7,0.25,71.09,0,jm1
3.0,3686.87,18,0.0,55.73,0,jm1
2.0,615.34,12,0.3,62.79,0,jm1
2.0,56.15,8,0.0,70.57,0,jm1
5.0,16205.79,81,0.0,35.9,0,jm1
18.0,24586.42,46,0.0,39.92,0,jm1
4.0,1673.96,13,0.0,59.98,0,jm1
2.0,580.8,9,0.0,65.3,0,jm1
2.0,700.55,9,0.0,64.91,0,jm1
3.0,699.09,9,0.0,64.72,0,jm1
5.0,21778.7,72,0.0392156862745098,36.4,0,jm1
3.0,1306.71,27,0.2,51.85,0,jm1
2.0,462.59,16,0.0,59.38,0,jm1
7.0,13930.05,24,0.0,49.2,0,jm1
1.0,1453.36,29,0.0,51.27,0,jm1
7.0,52318.77,115,0.0,32.35,0,jm1
4.0,3743.51,21,0.125,53.2,0,jm1
7.0,17840.25,65,0.36538461538461536,38.81,0,jm1
7.0,8862.8,36,0.1875,46.83,0,jm1
3.0,2247.55,16,0.0,57.01,0,jm1
2.0,1516.51,22,0.10526315789473684,54.09,0,jm1
1.0,186.03,5,0.0,72.54,0,jm1
3.0,560.0,8,0.0,66.42,0,jm1
2.0,466.26,11,0.0,63.37,0,jm1
7.0,114224.87,97,0.0,31.59,0,jm1
2.0,250.95,6,0.0,70.85,0,jm1
1.0,82.5,6,0.0,72.26,0,jm1
3.0,1000.78,18,0.0,57.33,0,jm1
2.0,3421.23,21,0.058823529411764705,53.04,0,jm1
2.0,5454.93,20,0.0,53.3,0,jm1
6.0,6514.56,29,0.0,48.95,0,jm1
9.0,7949.16,39,0.3333333333333333,45.88,0,jm1
3.0,361.36,8,0.0,67.22,0,jm1
10.0,6803.2,93,0.3780487804878049,35.83,0,jm1
3.0,577.01,10,0.0,64.1,0,jm1
6.0,5507.46,16,0.0,55.56,0,jm1
5.0,4967.71,17,0.07692307692307693,55.64,0,jm1
8.0,0.0,27,0.0,67.7,0,jm1
7.0,12631.04,54,0.0,41.52,0,jm1
1.0,188.21,7,0.0,68.29,0,jm1
4.0,2496.98,16,0.08333333333333333,57.22,0,jm1
1.0,236.61,12,0.2222222222222222,62.78,0,jm1
5.0,6073.45,47,0.19444444444444445,44.39,0,jm1
2.0,365.51,19,0.2857142857142857,58.11,0,jm1
8.0,27100.17,64,0.288135593220339,39.56,0,jm1
3.0,3846.26,27,0.17391304347826086,50.95,0,jm1
1.0,1742.87,16,0.23076923076923078,56.55,0,jm1
2.0,840.0,10,0.0,63.36,0,jm1
2.0,1427.27,25,0.09523809523809523,52.36,0,jm1
2.0,346.21,12,0.375,62.51,0,jm1
3.0,2439.21,24,0.0,52.04,0,jm1
1.0,625.58,5,0.0,70.4,0,jm1
2.0,455.68,11,0.0,63.97,0,jm1
9.0,0.0,79,0.0,57.39,0,jm1
9.0,0.0,83,0.0,56.93,0,jm1
9.0,0.0,76,0.0,57.76,0,jm1
8.0,0.0,85,0.0,56.84,0,jm1
12.0,68662.97,158,0.22556390977443608,27.13,0,jm1
10.0,0.0,61,0.0,59.71,0,jm1
16.0,82830.56,110,0.19387755102040816,30.6,0,jm1
10.0,21110.89,69,0.18181818181818182,36.99,0,jm1
2.0,358.77,11,0.0,64.57,0,jm1
1.0,452.73,15,0.3,58.65,0,jm1
1.0,452.73,15,0.25,58.65,0,jm1
2.0,5288.35,24,0.0,51.41,0,jm1
5.0,10599.21,39,0.0,46.44,0,jm1
4.0,5720.0,34,0.0,49.14,0,jm1
1.0,154.4,5,0.0,74.19,0,jm1
12.0,77365.58,83,0.0,35.11,0,jm1
1.0,373.12,8,0.0,66.84,0,jm1
8.0,23738.4,93,0.0963855421686747,33.03,0,jm1
7.0,0.0,60,0.0,60.27,0,jm1
7.0,0.0,69,0.0,58.95,0,jm1
3.0,4637.64,20,0.0,53.67,0,jm1
45.0,84426.99,162,0.14965986394557823,21.97,0,jm1
15.0,17352.91,66,0.17307692307692307,37.95,0,jm1
4.0,4551.62,21,0.0,53.54,0,jm1
1.0,1075.46,20,0.0,56.22,0,jm1
10.0,16121.43,33,0.0,46.6,0,jm1
4.0,3674.28,26,0.0,50.95,0,jm1
7.0,9025.64,23,0.0,51.03,0,jm1
10.0,0.0,83,0.0,56.79,0,jm1
5.0,2348.96,26,0.0,51.87,0,jm1
6.0,6632.91,19,0.0,54.12,0,jm1
6.0,13977.12,27,0.08333333333333333,49.54,0,jm1
18.0,76854.68,89,0.0,31.96,0,jm1
4.0,5758.04,20,0.0,52.9,0,jm1
2.0,1449.79,13,0.0,59.02,0,jm1
1.0,299.83,7,0.0,68.11,0,jm1
1.0,129.06,6,0.0,70.22,0,jm1
1.0,515.65,10,0.0,62.48,0,jm1
8.0,3718.1,36,0.0,47.14,0,jm1
9.0,12267.61,23,0.11764705882352941,50.8,0,jm1
